1276-2719-1-ND	1
1276-6736-1-ND	5
1470-IES0105S24-ND	1
296-TLV9301IDBVRCT-ND	1
2EDN7524FXTMA1CT-ND	1
311-1095-1-ND	2
311-22ARCT-ND	2
3269W-1-103LF-ND	1
478-12790-1-ND	5
4786-BSS84CT-ND	14
497-14904-ND	1
535-15021-1-ND	1
609-4050-1-ND	1
732-8451-1-ND	2
CKN9121-ND	3
LM1117MPX-3.3/NOPBCT-ND	1
RMCF0805FT100K	1
RMCF0805FT10K0	2
RMCF0805FT36K0CT-ND	1
RMCF0805JT47K0CT-ND	14
RMCF2010JT10R0CT-ND	2
RMCF2010JT12R0CT-ND	2
RMCF2010JT15R0CT-ND	2
RNCP0805FTD1K00CT-ND	2
